"Accession_title","UID","Species","Length","Location"
"MK584440Nemoura dubitans isolate B218 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2203369191","Nemoura dubitans","603","B218|France|46.82641667 N 6.17511111 E|02-May-2015|Launay|Launay|830 m"
"MK584439Nemoura dubitans isolate B217 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2203369189","Nemoura dubitans","603","B217|France|46.82641667 N 6.17511111 E|02-May-2015|Launay|Launay|830 m"
"OK316416Nemoura dubitans voucher CROBD171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954769","Nemoura dubitans","658","CROBD171|Croatia: Slavonia, Sirac, river Slobostina|45.552 N 17.383 E|14-Apr-2019|I. Sivec|Ignac Sivec"
"OK316398Nemoura dubitans voucher CROBD22 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954733","Nemoura dubitans","658","CROBD22|Croatia: Lika, Plaski, Dretulja|45.085 N 15.367 E|30-Mar-2015|I. Sivec|Ignac Sivec"
"OK316301Nemoura dubitans voucher CROBD26 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954539","Nemoura dubitans","658","CROBD26|Croatia: Lika, Plaski, Dretulja|45.085 N 15.367 E|30-Mar-2015|I. Sivec|Ignac Sivec"
"OK316172Nemoura dubitans voucher CROBD170 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954281","Nemoura dubitans","658","CROBD170|Croatia: Slavonia, Sirac, river Slobostina|45.552 N 17.383 E|14-Apr-2019|I. Sivec|Ignac Sivec"
"MZ628950Nemoura dubitans voucher JI-BOLD-394 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126567834","Nemoura dubitans","623","JI-BOLD-394|Finland: Ostrobottnia australis, Kauhajoki, Kauhaneva KP, Kauhalammi SE|62.201 N 22.454 E|21-May-2009|Jari Ilmonen|Jari Ilmonen"
"MZ626815Nemoura dubitans voucher JI-BOLD-395 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126563561","Nemoura dubitans","625","JI-BOLD-395|Finland: Ostrobottnia australis, Kauhajoki, Kauhaneva KP, Kauhalammi SE|62.201 N 22.454 E|21-May-2009|Jari Ilmonen|Jari Ilmonen"
"MZ626397Nemoura dubitans voucher JI-BOLD-397 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126562725","Nemoura dubitans","658","JI-BOLD-397|Finland: Ostrobottnia australis, Kauhajoki, Kauhaneva KP, Kauhalammi SE|62.201 N 22.454 E|21-May-2009|Jari Ilmonen|Jari Ilmonen"
"MZ626139Nemoura dubitans voucher JI-BOLD-396 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126562209","Nemoura dubitans","658","JI-BOLD-396|Finland: Ostrobottnia australis, Kauhajoki, Kauhaneva KP, Kauhalammi SE|62.201 N 22.454 E|21-May-2009|Jari Ilmonen|Jari Ilmonen"
"MZ623706Nemoura dubitans voucher JI-BOLD-398 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2126557338","Nemoura dubitans","629","JI-BOLD-398|Finland: Ostrobottnia australis, Kauhajoki, Kauhaneva KP, Kauhalammi SE|62.201 N 22.454 E|21-May-2009|Jari Ilmonen|Jari Ilmonen"
"JF884155Nemoura dubitans voucher JI-BOLD-264 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203158","Nemoura dubitans","658","JI-BOLD-264|Finland|62.201 N 22.454 E|21-May-2009|Jari Ilmonen"
"JF884154Nemoura dubitans voucher JI-BOLD-263 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203156","Nemoura dubitans","658","JI-BOLD-263|Finland|62.201 N 22.454 E|21-May-2009|Jari Ilmonen"
"JF884153Nemoura dubitans voucher JI-BOLD-262 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203154","Nemoura dubitans","658","JI-BOLD-262|Finland|62.201 N 22.454 E|01-Jun-2008|Jukka Salmela, Jari Ilmonen"
"JF884152Nemoura dubitans voucher JI-BOLD-261 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203152","Nemoura dubitans","658","JI-BOLD-261|Finland|62.201 N 22.454 E|01-Jun-2008|Jukka Salmela, Jari Ilmonen"
"KY262269Nemoura dubitans voucher BCZSMAQU001128 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214940986","Nemoura dubitans","658","BCZSMAQU001128|Germany: Bavaria, Ammer-Loisach-Huegelland (Av/A), Weilheim-Schongau, Ettinger Bach oh Etting (Gde. Polling)|47.79 N 11.17 E|21-Apr-2011|Hess, M. & U. Heckes|Monika Hess"
"MK584441Nemoura erratica isolate B220 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2203369193","Nemoura erratica","555","B220|male|adult|France|45.934595 N 2.153771 E|13-Mar-2017|Launay|Launay|480 m"
"MK584442Nemoura erratica isolate B221 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1735624159","Nemoura erratica","543","B221|male|adult|France|45.805522 N 2.000263 E|12-Mar-2017|Launay|Launay|740 m"
"OK316397Nemoura flexuosa voucher CROBD75 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954731","Nemoura flexuosa","658","CROBD75|Croatia: Banovina, Zrinska gora, stream Petrinjcica|45.246 N 16.275 E|18-Mar-2015|I. Sivec|Ignac Sivec"
"OK316261Nemoura flexuosa voucher CROBD105 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954459","Nemoura flexuosa","658","CROBD105|Croatia: Banovina, Zrinska gora, stream Petrinjcica|45.246 N 16.275 E|18-Mar-2015|I. Sivec|Ignac Sivec"
"OK316196Nemoura flexuosa voucher CROBD472 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2172954329","Nemoura flexuosa","658","CROBD472|Croatia: Slavonia, Papuk, Slatinski Drenovac, Sumetlica|45.567 N 17.732 E|13-Mar-2020|I. Sivec|Ignac Sivec"
"MT584119Nemoura flexuosa mitochondrion, partial genome","2180475835","Nemoura flexuosa","15780","DM1300"
"MZ608304Nemoura flexuosa voucher PLECO-2015F024 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2129086484","Nemoura flexuosa","658","PLECO-2015F024|Finland: Lapland, Lapponia inarensis, Utsjoki, Stuorraaeytsi|69.234 N 26.112 E|22-Jun-2014|Jukka Salmela|Kate Perez"
"JF884160Nemoura flexuosa voucher JI-BOLD-270 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203168","Nemoura flexuosa","658","JI-BOLD-270|Finland|60.553 N 23.995 E|20-May-2005|Jari Ilmonen"
"JF884159Nemoura flexuosa voucher JI-BOLD-269 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203166","Nemoura flexuosa","658","JI-BOLD-269|Finland|60.553 N 23.995 E|20-May-2005|Jari Ilmonen"
"JF884158Nemoura flexuosa voucher JI-BOLD-268 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203164","Nemoura flexuosa","658","JI-BOLD-268|Finland|60.553 N 23.995 E|20-May-2005|Jari Ilmonen"
"JF884157Nemoura flexuosa voucher JI-BOLD-267 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203162","Nemoura flexuosa","658","JI-BOLD-267|Finland|60.553 N 23.995 E|20-May-2005|Jari Ilmonen"
"JF884156Nemoura flexuosa voucher JI-BOLD-266 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","331203160","Nemoura flexuosa","658","JI-BOLD-266|Finland|60.553 N 23.995 E|20-May-2005|Jari Ilmonen"
"KY261370Nemoura flexuosa voucher BCZSMAQU001129 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1214939191","Nemoura flexuosa","658","BCZSMAQU001129|Germany: Bavaria, Passauer Abteiland und Neuburger Wald (OG), Passau, Aubach oberhalb Grafitwerk Kropfmuehl, bei Haghaeusel (Gde. Hauzenberg)|48.62 N 13.66 E|10-Jun-2008|Hess, M. & U. Heckes|Monika Hess"
"JX905856Nemoura flexuosa voucher NHMO-EPT_582 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","416949470","Nemoura flexuosa","658","NHMO-EPT_582|Norway: Finnmark, Alta, Gargia, ved Gargiaelva|69.8053 N 23.4891 E|23-Jul-2010|Boumans, Ekrem, Roth"
"JX905853Nemoura flexuosa voucher NHMO-EPT_933 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","416949461","Nemoura flexuosa","658","NHMO-EPT_933|Norway: Akershus, Frogn, Rundvollsbekken|59.7162 N 10.7151 E|10-Apr-2011|L. Boumans"
"LC644461Nemoura fulva P104 mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds","2086549594","Nemoura fulva","790","P104|Japan: Shimane, Okuizumo|2021-03-18|Masakazu Hayashi"
"LC644460Nemoura fulva P072 mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds","2086549592","Nemoura fulva","790","P072|Japan: Shimane, Unnan|2021-03-11|Masakazu Hayashi"
"LC644459Nemoura fulva P035 mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds","2086549590","Nemoura fulva","789","P035|Japan: Shimane, Izumo|2021-02-09|Masakazu Hayashi"
"LC644458Nemoura fulva P032 mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds","2086549588","Nemoura fulva","790","P032|Japan: Shimane, Okinoshima|2019-10-09|Masakazu Hayashi"
"LC644457Nemoura fulva P079 mitochondrial COI gene for cytochrome oxidase subunit 1, partial cds","2086549586","Nemoura fulva","787","P079|Japan: Shimane, Unnan|2021-03-08|Masakazu Hayashi"
"MK132435Nemoura fulva voucher 0136 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991404","Nemoura fulva","658","0136|Japan|insect|35.58 N 137.49 E|09-Apr-2016|D. Murranyi|940 m"
"MK132434Nemoura fulva voucher 0135 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991402","Nemoura fulva","658","0135|Japan|insect|35.58 N 137.49 E|09-Apr-2016|D. Murranyi|940 m"
"MK132433Nemoura fulva voucher 0134 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991400","Nemoura fulva","658","0134|Japan|insect|37.45 N 140.18 E|11-Sep-2015|D. Murranyi|815 m"
"MK132386Nemoura geei voucher 0093 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991306","Nemoura geei","658","0093|South Korea|insect|37.35 N 127.01 E|02-Feb-2015|D. Murranyi|105 m"
"MK132385Nemoura geei voucher 0092 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991304","Nemoura geei","658","0092|South Korea|insect|37.35 N 127.01 E|02-Feb-2015|D. Murranyi|105 m"
"MK132372Nemoura hikosan voucher 0133 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991278","Nemoura hikosan","658","0133|Japan|insect|33.33 N 132.56 E|20-May-2016|D. Murranyi|1390 m"
"MK132371Nemoura hikosan voucher 0132 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991276","Nemoura hikosan","658","0132|Japan|insect|33.45 N 132.59 E|05-Aug-2015|D. Murranyi|965 m"
"MK584443Nemoura lacustris isolate B223 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","2203369196","Nemoura lacustris","603","B223|France|43.943 N 5.59408333 E|23-May-2016|Launay|Launay|458 m"
"MT407264Nemoura lacustris voucher INV06416 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352229","Nemoura lacustris","658","INV06416|Portugal: Braganca, Vimioso, Serapicos|41.6295 N 6.456 W|19-May-2018|Sonia Ferreira, Martin Corley|J. M. Tierno De Figueroa"
"MT407258Nemoura lacustris voucher INV00389 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352217","Nemoura lacustris","658","INV00389|Portugal: Braganca, Vimioso, Ribeiro de Ramalhal, junto a Cabeco do Corvo|41.6082 N 6.3926 W|28-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MT407250Nemoura lacustris voucher INV04847 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352201","Nemoura lacustris","658","INV04847|Portugal: Guarda, Guarda, Guarda|40.5582 N 7.2507 W|12-Apr-2017|Sonia Ferreira|J. M. Tierno De Figueroa"
"MT407237Nemoura lacustris voucher INV00404 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352175","Nemoura lacustris","658","INV00404|Portugal: Braganca, Vimioso, Ribeiro de Ramalhal, junto a Cabeco do Corvo|41.6082 N 6.3926 W|28-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MT407225Nemoura lacustris voucher INV00345 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352151","Nemoura lacustris","658","INV00345|Portugal: Braganca, Miranda do Douro, Foz de afluente do ribeiro dos Santos, abaixo do Cabeco da Veiga|41.4887 N 6.4256 W|28-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MT407224Nemoura lacustris voucher INV00382 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352149","Nemoura lacustris","658","INV00382|Portugal: Braganca, Miranda do Douro, Afluente do rio Angueira, em Sao Martinho de Angueira|41.6431 N 6.3438 W|28-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MT407215Nemoura lacustris voucher INV00392 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352131","Nemoura lacustris","658","INV00392|Portugal: Braganca, Vimioso, Ribeiro de Ramalhal, junto a Cabeco do Corvo|41.6082 N 6.3926 W|28-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MT407214Nemoura lacustris voucher INV00385 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352129","Nemoura lacustris","658","INV00385|Portugal: Braganca, Miranda do Douro, Afluente do rio Angueira, em Sao Martinho de Angueira|41.6431 N 6.3438 W|28-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MT407212Nemoura lacustris voucher INV00454 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1897352125","Nemoura lacustris","658","INV00454|Portugal: Braganca, Braganca, Ribeira de Vale do Conde, a leste de Nogueira|41.7669 N 6.7968 W|29-Apr-2015|J. M. Grosso-Silva|J. M. Tierno De Figueroa"
"MN216181Nemoura lacustris voucher MZUR-I-PL-2009.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317829","Nemoura lacustris","658","MZUR-I-PL-2009.1|France: Moulismes, Riviere la petite Blourde|46.32556 N 0.81778 E"
"MN216180Nemoura lacustris voucher MZUR-I-PL-2008.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317827","Nemoura lacustris","658","MZUR-I-PL-2008.1|France: Gourin, Riviere Ruisseau Rastal Groui|48.13917 N 3.64361 W"
"MN216179Nemoura lacustris voucher MZUR-I-PL-2007.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317825","Nemoura lacustris","469","MZUR-I-PL-2007.2|Spain: Sevilla, Sierra Morena, Arroyo Galapagar|37.675 N 5.68306 W"
"MN216178Nemoura lacustris voucher MZUR-I-PL-2006.4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317823","Nemoura lacustris","658","MZUR-I-PL-2006.4|Spain: Salamanca, Trabanca, Northern Subplateau, Rivera de la Pescadera Duero|41.22972 N 6.39556 W"
"MN216177Nemoura lacustris voucher MZUR-I-PL-2006.3 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317821","Nemoura lacustris","658","MZUR-I-PL-2006.3|Spain: Salamanca, Trabanca, Northern Subplateau, Rivera de la Pescadera Duero|41.22972 N 6.39556 W"
"MN216176Nemoura lacustris voucher MZUR-I-PL-2006.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317819","Nemoura lacustris","658","MZUR-I-PL-2006.2|Spain: Salamanca, Trabanca, Northern Subplateau, Rivera de la Pescadera Duero|41.22972 N 6.39556 W"
"MN216175Nemoura lacustris voucher MZUR-I-PL-2006.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317817","Nemoura lacustris","658","MZUR-I-PL-2006.1|Spain: Salamanca, Trabanca, Northern Subplateau, Rivera de la Pescadera Duero|41.22972 N 6.39556 W"
"MN216174Nemoura lacustris voucher MZUR-I-PL-2003.5 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317815","Nemoura lacustris","658","MZUR-I-PL-2003.5|Spain: Cordoba, Sierra Morena, Adamuz, R. Varas, Cuenca del Guadalquivir|38.08139 N 4.63167 W"
"MN216173Nemoura lacustris voucher MZUR-I-PL-2003.4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317813","Nemoura lacustris","658","MZUR-I-PL-2003.4|Spain: Cordoba, Sierra Morena, Adamuz, R. Varas, Cuenca del Guadalquivir|38.08139 N 4.63167 W"
"MN216172Nemoura lacustris voucher MZUR-I-PL-2003.3 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317811","Nemoura lacustris","601","MZUR-I-PL-2003.3|Spain: Cordoba, Sierra Morena, Adamuz, R. Varas, Cuenca del Guadalquivir|38.08139 N 4.63167 W"
"MN216171Nemoura lacustris voucher MZUR-I-PL-2003.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317809","Nemoura lacustris","658","MZUR-I-PL-2003.1|Spain: Cordoba, Sierra Morena, Adamuz, R. Varas, Cuenca del Guadalquivir|38.08139 N 4.63167 W"
"MN216170Nemoura lacustris voucher MZUR-I-PL-2002.4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317807","Nemoura lacustris","658","MZUR-I-PL-2002.4|United Kingdom: Tarrant S D Tarrant Hinton, Dorset|50.90069 N 2.09096 W"
"MN216169Nemoura lacustris voucher MZUR-I-PL-2002.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317805","Nemoura lacustris","658","MZUR-I-PL-2002.2|United Kingdom: Tarrant S D Tarrant Hinton, Dorset|50.90069 N 2.09096 W"
"MN216168Nemoura lacustris voucher MZUR-I-PL-2002.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317803","Nemoura lacustris","658","MZUR-I-PL-2002.1|United Kingdom: Tarrant S D Tarrant Hinton, Dorset|50.90069 N 2.09096 W"
"MN216167Nemoura lacustris voucher MZUR-I-PL-2001.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317801","Nemoura lacustris","658","MZUR-I-PL-2001.2|United Kingdom: Pimperne, Yarde Lane, Dorset|50.87565 N 2.13682 W"
"MN216166Nemoura lacustris voucher MZUR-I-PL-2001.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317799","Nemoura lacustris","658","MZUR-I-PL-2001.1|United Kingdom: Pimperne, Yarde Lane, Dorset|50.87565 N 2.13682 W"
"MN216165Nemoura lacustris voucher MZUR-I-PL-2022.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317797","Nemoura lacustris","601","MZUR-I-PL-2022.1|Spain: Cordoba, Sierra Morena, Adamuz, Rio Varas, Cuenca del Guadalquivir|38.08139 N 4.63167 W"
"MN216164Nemoura lacustris voucher MZUR-I-PL-2021.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317795","Nemoura lacustris","658","MZUR-I-PL-2021.1|Spain: Cordoba, Sierra Morena, Rio Guadalvacarejo|37.8875 N 5.14472 W"
"MN216163Nemoura lacustris voucher MZUR-I-PL-2016.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317793","Nemoura lacustris","658","MZUR-I-PL-2016.2|France: Teyran, Riviere le Salaison|43.68556 N 3.91806 E"
"MN216162Nemoura lacustris voucher MZUR-I-PL-2016.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317791","Nemoura lacustris","658","MZUR-I-PL-2016.1|France: Teyran, Riviere le Salaison|43.68556 N 3.91806 E"
"MN216161Nemoura lacustris voucher MZUR-I-PL-2015.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317789","Nemoura lacustris","658","MZUR-I-PL-2015.2|France: Agris, Riviere la Tardoire|45.79389 N 0.33333 E"
"MN216160Nemoura lacustris voucher MZUR-I-PL-2015.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317787","Nemoura lacustris","658","MZUR-I-PL-2015.1|France: Agris, Riviere la Tardoire|45.79389 N 0.33333 E"
"MN216159Nemoura lacustris voucher MZUR-I-PL-2014.2 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317785","Nemoura lacustris","658","MZUR-I-PL-2014.2|France: Quebriac, Riviere Ruisseau moulin neuf|48.36194 N 1.79194 W"
"MN216158Nemoura lacustris voucher MZUR-I-PL-2014.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317783","Nemoura lacustris","658","MZUR-I-PL-2014.1|France: Quebriac, Riviere Ruisseau moulin neuf|48.36194 N 1.79194 W"
"MN216157Nemoura lacustris voucher MZUR-I-PL-2012.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317781","Nemoura lacustris","658","MZUR-I-PL-2012.1|France: Bobital, Riviere affluent Guinefort|48.41611 N 2.10333 W"
"MN216156Nemoura lacustris voucher MZUR-I-PL-2011.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1776317779","Nemoura lacustris","658","MZUR-I-PL-2011.1|France: Leuhan, Riviere Ruisseau de Penvern|48.11806 N 3.76917 W"
